createdAt,record,actor.id,model,action,changes,actor.role,error,performance.score,performance.internetSpeedText,performance.avgLagMs,browser,os,is_mobile,browser_version,os_version,country,region,timezone
2025-04-15T07:35:47.167Z,rec_00026,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-15T07:38:46.663Z,rec_00026,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:39:05.014Z,rec_00026,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:39:25.178Z,rec_00026,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:39:39.353Z,rec_00026,user_00008,room,update,['error'],student,Error: Incorrect passport position,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:39:52.254Z,rec_00026,user_00008,room,update,['error'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:40:50.504Z,rec_00026,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:41:22.123Z,rec_00026,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:41:29.965Z,rec_00025,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2025-04-15T07:41:30.106Z,rec_00026,user_00008,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:47:17.388Z,rec_00026,user_00008,room,update,"['stoppedAt', 'status']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:48:00.205Z,rec_00026,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-15T07:49:38.985Z,rec_00025,user_00008,user,update,['loggedAt'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:49:39.041Z,rec_00027,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-15T07:52:04.602Z,rec_00027,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:52:24.319Z,rec_00027,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:52:28.849Z,rec_00027,user_00008,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T07:59:39.556Z,rec_00027,user_00008,room,update,"['stoppedAt', 'status']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:00:01.960Z,rec_00027,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-15T08:00:31.890Z,rec_00025,user_00008,user,update,['loggedAt'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:00:31.965Z,rec_00028,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-15T08:15:46.620Z,rec_00029,user_00009,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:15:46.691Z,rec_00030,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-15T08:16:29.287Z,rec_00029,user_00009,user,update,"['useragent', 'loggedAt']",student,,,,,Chrome Mobile,Android,True,135.0.0,10,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:17:32.968Z,rec_00029,user_00009,user,update,"['useragent', 'loggedAt']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:19:41.456Z,rec_00030,user_00009,room,update,['error'],student,LowVolume: Low microphone volume,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:20:06.177Z,rec_00030,user_00009,room,update,['error'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:20:22.707Z,rec_00030,user_00009,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:20:37.359Z,rec_00030,user_00009,room,update,['error'],student,Error: Incorrect passport position,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:20:47.315Z,rec_00030,user_00009,room,update,['error'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:21:26.661Z,rec_00030,user_00009,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:21:38.803Z,rec_00029,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2025-04-15T08:21:38.987Z,rec_00030,user_00009,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:25:52.953Z,rec_00030,user_00009,room,update,"['stoppedAt', 'status']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:26:00.594Z,rec_00030,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-15T08:27:55.133Z,rec_00029,user_00009,user,update,['loggedAt'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:27:55.273Z,rec_00031,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-15T08:52:48.723Z,rec_00025,user_00008,user,update,['loggedAt'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:57:36.801Z,rec_00028,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:57:52.148Z,rec_00028,user_00008,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T08:57:56.291Z,rec_00028,user_00008,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T09:00:53.999Z,rec_00028,user_00008,room,update,"['stoppedAt', 'status']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-15T09:01:06.845Z,rec_00028,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-16T00:48:58.492Z,rec_00017,user_00005,user,update,"['ipaddress', 'useragent', 'loggedAt']",student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-16T00:48:58.547Z,rec_00032,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-16T00:51:48.229Z,rec_00032,user_00005,room,update,['student'],student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-16T00:51:59.323Z,rec_00032,user_00005,room,update,['student'],student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-16T00:52:07.594Z,rec_00032,user_00005,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-16T01:00:27.532Z,rec_00032,user_00005,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-16T01:01:15.898Z,rec_00032,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-16T01:01:49.746Z,rec_00017,user_00005,user,update,['loggedAt'],student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-16T01:01:49.802Z,rec_00033,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-17T00:28:03.881Z,rec_00034,user_00010,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Mobile Safari,iOS,True,18.3.1,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-17T00:28:03.957Z,rec_00035,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-17T00:31:37.464Z,rec_00035,user_00010,room,update,['student'],student,,,,,Mobile Safari,iOS,True,18.3.1,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-17T00:31:54.463Z,rec_00035,user_00010,room,update,['error'],student,Error: Incorrect passport position,,,,Mobile Safari,iOS,True,18.3.1,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-17T00:32:10.811Z,rec_00035,user_00010,room,update,['error'],student,,,,,Mobile Safari,iOS,True,18.3.1,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-17T00:32:47.496Z,rec_00035,user_00010,room,update,['student'],student,,,,,Mobile Safari,iOS,True,18.3.1,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-17T00:33:03.243Z,rec_00034,,user,update,"['unique', 'verified']",,,,,,,,,,,,,
2025-04-17T00:33:03.353Z,rec_00035,user_00010,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Mobile Safari,iOS,True,18.3.1,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-17T00:39:31.562Z,rec_00035,user_00010,room,update,"['stoppedAt', 'status']",student,,,,,Mobile Safari,iOS,True,18.3.1,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-17T00:40:06.949Z,rec_00035,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-17T12:56:30.779Z,rec_00017,user_00005,user,update,"['ipaddress', 'loggedAt']",student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Transbaikal Territory,Asia/Chita
2025-04-17T12:56:30.862Z,rec_00036,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-17T12:59:27.391Z,rec_00036,user_00005,room,update,['student'],student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Transbaikal Territory,Asia/Chita
2025-04-17T12:59:36.444Z,rec_00036,user_00005,room,update,['error'],student,Error: Face not found,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Transbaikal Territory,Asia/Chita
2025-04-17T12:59:41.013Z,rec_00036,user_00005,room,update,['error'],student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Transbaikal Territory,Asia/Chita
2025-04-17T12:59:47.679Z,rec_00036,user_00005,room,update,['student'],student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Transbaikal Territory,Asia/Chita
2025-04-17T12:59:56.831Z,rec_00036,user_00005,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Transbaikal Territory,Asia/Chita
2025-04-17T13:01:46.746Z,rec_00017,user_00005,user,update,['loggedAt'],student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Transbaikal Territory,Asia/Chita
2025-04-17T13:04:54.691Z,rec_00036,user_00005,room,update,"['stoppedAt', 'status']",student,,,,,Yandex Browser,iOS,True,25.2.2,18.4.0,RU,Transbaikal Territory,Asia/Chita
2025-04-17T13:05:36.102Z,rec_00036,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-21T01:09:27.866Z,rec_00003,user_00002,user,update,"['ipaddress', 'loggedAt']",administrator,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:35:31.362Z,rec_00001,user_00001,user,update,"['ipaddress', 'useragent', 'loggedAt']",student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:35:31.429Z,rec_00037,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-21T06:38:28.036Z,rec_00037,user_00001,room,update,['student'],student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:39:06.546Z,rec_00037,user_00001,room,update,['student'],student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:39:11.843Z,rec_00037,user_00001,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:43:12.090Z,rec_00037,user_00001,room,update,"['stoppedAt', 'status']",student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:43:40.963Z,rec_00037,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-21T06:47:12.466Z,rec_00001,user_00001,user,update,['loggedAt'],student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:47:12.505Z,rec_00038,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-21T06:50:47.769Z,rec_00038,user_00001,room,update,['student'],student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:51:01.096Z,rec_00038,user_00001,room,update,['student'],student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:51:14.418Z,rec_00038,user_00001,room,update,"['startedAt', 'signedAt', 'conclusion', 'status']",student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:55:10.549Z,rec_00038,user_00001,room,update,"['stoppedAt', 'status']",student,,,,,Chrome Mobile iOS,iOS,True,135.0.7049,18.3.2,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:55:38.956Z,rec_00038,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-21T06:58:09.975Z,rec_00036,user_00002,room,update,"['student', 'weights', 'removeAt']",administrator,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T06:58:39.147Z,rec_00036,,room,update,"['removeAt', 'conclusion', 'status']",,,,,,,,,,,,,
2025-04-21T06:59:59.867Z,rec_00039,user_00002,room,update,['weights'],administrator,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-21T07:01:39.034Z,rec_00039,user_00002,room,update,['addons'],administrator,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-22T00:46:24.796Z,rec_00003,user_00002,user,update,"['ipaddress', 'loggedAt']",administrator,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-22T16:38:26.961Z,rec_00003,user_00002,user,update,"['ipaddress', 'loggedAt']",administrator,,,,,Chrome,Windows,False,135.0.0,10,NL,North Holland,Europe/Amsterdam
2025-04-24T06:54:30.582Z,rec_00040,user_00011,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-24T06:54:30.664Z,rec_00041,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-24T06:55:50.093Z,rec_00040,user_00011,user,update,['loggedAt'],student,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-24T06:59:05.626Z,rec_00041,user_00011,room,update,['error'],student,NoAudio: Permission dismissed,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-24T16:03:58.826Z,rec_00042,user_00012,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome Mobile,Android,True,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-24T16:03:58.893Z,rec_00043,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-24T16:04:05.369Z,rec_00042,user_00012,user,update,"['ipaddress', 'useragent', 'loggedAt']",student,,,,,Chrome Mobile,Android,True,59.0.3071,7.0,US,,America/Chicago
2025-04-24T16:07:10.948Z,rec_00042,user_00012,user,update,"['ipaddress', 'useragent', 'loggedAt']",student,,,,,Chrome Mobile,Android,True,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-25T01:33:34.753Z,rec_00003,user_00002,user,update,"['ipaddress', 'loggedAt']",administrator,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-25T01:34:42.094Z,rec_00039,user_00002,room,update,['weights'],administrator,,,,,Chrome,Windows,False,135.0.0,10,RU,Irkutsk Oblast,Asia/Irkutsk
2025-04-25T02:39:55.398Z,rec_00044,user_00013,user,create,"['provider', 'nickname', 'lang', 'loggedAt', 'ipaddress', 'useragent']",student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-25T02:39:55.459Z,rec_00045,,room,create,"['identifier', 'template', 'provider', 'subject', 'openAt', 'closeAt', 'timeout', 'lifetime', 'expires', 'removeAt', 'rules', 'url', 'api', 'invites', 'quorum', 'concurrent', 'planAfter', 'planBefore', 'members', 'addons', 'metrics', 'weights', 'threshold', 'attempt', 'student', 'proctor', 'status', 'tags', 'locale', 'timezone', 'error']",,,,,,,,,,,,,
2025-04-25T02:44:37.851Z,rec_00044,user_00013,user,update,['loggedAt'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-25T02:52:07.213Z,rec_00044,user_00013,user,update,['loggedAt'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
2025-04-25T02:55:45.642Z,rec_00045,user_00013,room,update,['student'],student,,,,,Chrome,Linux,False,135.0.0,,RU,Transbaikal Territory,Asia/Chita
